District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Value
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,35 - 39 Years,Can read only,195
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,35 - 39 Years,Can't read & write,2130
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,35 - 39 Years,Literacy not stated,6
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,40 - 44 Years,Population aged 5 years & above,4934
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,40 - 44 Years,Can read & write,2010
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,40 - 44 Years,Can read only,162
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,40 - 44 Years,Can't read & write,2759
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,40 - 44 Years,Literacy not stated,3
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,45 - 49 Years,Population aged 5 years & above,4440
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,45 - 49 Years,Can read & write,1284
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,45 - 49 Years,Can read only,153
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,45 - 49 Years,Can't read & write,3003
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,45 - 49 Years,Literacy not stated,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,50 - 54 Years,Population aged 5 years & above,3836
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,50 - 54 Years,Can read & write,783
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,50 - 54 Years,Can read only,111
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,50 - 54 Years,Can't read & write,2942
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,50 - 54 Years,Literacy not stated,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,55 - 59 Years,Population aged 5 years & above,3027
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,55 - 59 Years,Can read & write,522
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,55 - 59 Years,Can read only,49
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,55 - 59 Years,Can't read & write,2454
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,55 - 59 Years,Literacy not stated,2
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60 - 64 Years,Population aged 5 years & above,2573
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60 - 64 Years,Can read & write,273
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60 - 64 Years,Can read only,47
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60 - 64 Years,Can't read & write,2252
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60 - 64 Years,Literacy not stated,1
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,65 - 69 Years,Population aged 5 years & above,1847
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,65 - 69 Years,Can read & write,124
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,65 - 69 Years,Can read only,21
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,65 - 69 Years,Can't read & write,1702
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,65 - 69 Years,Literacy not stated,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,70 - 74 Years,Population aged 5 years & above,1378
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,70 - 74 Years,Can read & write,48
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,70 - 74 Years,Can read only,13
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,70 - 74 Years,Can't read & write,1317
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,70 - 74 Years,Literacy not stated,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,75+ Years,Population aged 5 years & above,1986
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,75+ Years,Can read & write,67
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,75+ Years,Can read only,20
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,75+ Years,Can't read & write,1898
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,75+ Years,Literacy not stated,1
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 Year,Population aged 5 years & above,11791
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 Year,Can read & write,5054
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 Year,Can read only,1740
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 Year,Can't read & write,4931
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 Year,Literacy not stated,66
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,06 Year,Population aged 5 years & above,9666
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,06 Year,Can read & write,5877
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,06 Year,Can read only,927
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,06 Year,Can't read & write,2826
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,06 Year,Literacy not stated,36
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,07 Year,Population aged 5 years & above,9494
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,07 Year,Can read & write,6720
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,07 Year,Can read only,650
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,07 Year,Can't read & write,2108
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,07 Year,Literacy not stated,16
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,08 Year,Population aged 5 years & above,13632
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,08 Year,Can read & write,9969
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,08 Year,Can read only,775
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,08 Year,Can't read & write,2862
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,08 Year,Literacy not stated,26
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,09 Year,Population aged 5 years & above,6671
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,09 Year,Can read & write,5529
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,09 Year,Can read only,226
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,09 Year,Can't read & write,908
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,09 Year,Literacy not stated,8
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,10 Year,Population aged 5 years & above,16724
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,10 Year,Can read & write,12971
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,10 Year,Can read only,546
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,10 Year,Can't read & write,3184
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,10 Year,Literacy not stated,23
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,11 Year,Population aged 5 years & above,6587
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,11 Year,Can read & write,5679
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,11 Year,Can read only,151
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,11 Year,Can't read & write,752
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,11 Year,Literacy not stated,5
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,12 Year,Population aged 5 years & above,13326
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,12 Year,Can read & write,10715
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,12 Year,Can read only,332
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,12 Year,Can't read & write,2264
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,12 Year,Literacy not stated,15
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,13 Year,Population aged 5 years & above,7541
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,13 Year,Can read & write,6456
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,13 Year,Can read only,149
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,13 Year,Can't read & write,934
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,13 Year,Literacy not stated,2
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,14 Year,Population aged 5 years & above,9418
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,14 Year,Can read & write,7769
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,14 Year,Can read only,172
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,14 Year,Can't read & write,1466
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,14 Year,Literacy not stated,11
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 Year,Population aged 5 years & above,10194
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 Year,Can read & write,7903
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 Year,Can read only,272
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 Year,Can't read & write,2008
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 Year,Literacy not stated,11
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,16 - 19 Years,Population aged 5 years & above,30071
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,16 - 19 Years,Can read & write,23474
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,16 - 19 Years,Can read only,655
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,16 - 19 Years,Can't read & write,5891
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,16 - 19 Years,Literacy not stated,51
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,Population aged 5 years & above,30132
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,Can read & write,20793
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,Can read only,1513
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,Can't read & write,7763
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,Literacy not stated,63
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,Population aged 5 years & above,25937
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,Can read & write,16903
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,Can read only,830
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,Can't read & write,8109
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,Literacy not stated,95
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,Population aged 5 years & above,21603
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,Can read & write,12943
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,Can read only,660
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,Can't read & write,7915
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,Literacy not stated,85
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,Population aged 5 years & above,22292
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,Can read & write,12319
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,Can read only,652
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,Can't read & write,9245
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,Literacy not stated,76
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,Population aged 5 years & above,19932
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,Can read & write,9707
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,Can read only,89
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,Can't read & write,10043
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,Literacy not stated,93
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,Population aged 5 years & above,17537
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,Can read & write,7510
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,Can read only,89
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,Can't read & write,9855
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,Literacy not stated,83
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,Population aged 5 years & above,15196
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,Can read & write,5618
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,Can read only,148
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,Can't read & write,9358
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,Literacy not stated,72
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,Population aged 5 years & above,12543
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,Can read & write,4489
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,Can read only,108
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,Can't read & write,7885
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,Literacy not stated,61
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,Population aged 5 years & above,11944
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,Can read & write,3392
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,Can read only,114
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,Can't read & write,8352
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,Literacy not stated,86
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,Population aged 5 years & above,8105
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,Can read & write,2171
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,Can read only,67
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,Can't read & write,5818
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,Literacy not stated,49
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,Population aged 5 years & above,5674
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,Can read & write,1232
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,Can read only,51
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,Can't read & write,4361
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,Literacy not stated,30
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,Population aged 5 years & above,4290
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,Can read & write,1057
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,Can read only,57
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,Can't read & write,3154
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,Literacy not stated,22
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 Year,Population aged 5 years & above,10885
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 Year,Can read & write,4439
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 Year,Can read only,1618
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 Year,Can't read & write,4746
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 Year,Literacy not stated,82
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,06 Year,Population aged 5 years & above,9285
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,06 Year,Can read & write,5219
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,06 Year,Can read only,868
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,06 Year,Can't read & write,3167
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,06 Year,Literacy not stated,31
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,07 Year,Population aged 5 years & above,9087
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,07 Year,Can read & write,6148
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,07 Year,Can read only,656
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,07 Year,Can't read & write,2247
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,07 Year,Literacy not stated,36
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,08 Year,Population aged 5 years & above,12445
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,08 Year,Can read & write,8644
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,08 Year,Can read only,678
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,08 Year,Can't read & write,3097
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,08 Year,Literacy not stated,26
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,09 Year,Population aged 5 years & above,6491
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,09 Year,Can read & write,5116
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,09 Year,Can read only,242
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,09 Year,Can't read & write,1124
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,09 Year,Literacy not stated,9
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,10 Year,Population aged 5 years & above,15010
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,10 Year,Can read & write,10882
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,10 Year,Can read only,541
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,10 Year,Can't read & write,3559
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,10 Year,Literacy not stated,28
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,11 Year,Population aged 5 years & above,7584
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,11 Year,Can read & write,5202
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,11 Year,Can read only,1000
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,11 Year,Can't read & write,1362
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,11 Year,Literacy not stated,20
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,12 Year,Population aged 5 years & above,12357
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,12 Year,Can read & write,8998
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,12 Year,Can read only,358
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,12 Year,Can't read & write,2979
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,12 Year,Literacy not stated,22
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,13 Year,Population aged 5 years & above,7365
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,13 Year,Can read & write,5779
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,13 Year,Can read only,163
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,13 Year,Can't read & write,1418
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,13 Year,Literacy not stated,5
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,14 Year,Population aged 5 years & above,8644
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,14 Year,Can read & write,6348
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,14 Year,Can read only,199
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,14 Year,Can't read & write,2080
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,14 Year,Literacy not stated,17
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 Year,Population aged 5 years & above,8660
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 Year,Can read & write,5749
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 Year,Can read only,234
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 Year,Can't read & write,2659
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 Year,Literacy not stated,18
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,16 - 19 Years,Population aged 5 years & above,25240
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,16 - 19 Years,Can read & write,15628
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,16 - 19 Years,Can read only,667
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,16 - 19 Years,Can't read & write,8889
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,16 - 19 Years,Literacy not stated,56
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,Population aged 5 years & above,31653
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,Can read & write,13997
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,Can read only,1133
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,Can't read & write,16375
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,Literacy not stated,148
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,Population aged 5 years & above,31631
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,Can read & write,10953
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,Can read only,1080
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,Can't read & write,19442
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,Literacy not stated,156
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,Population aged 5 years & above,27837
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,Can read & write,7509
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,Can read only,1037
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,Can't read & write,19138
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,Literacy not stated,153
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,Population aged 5 years & above,26695
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,Can read & write,5747
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,Can read only,955
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,Can't read & write,19820
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,Literacy not stated,173
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,Population aged 5 years & above,20578
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,Can read & write,3457
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,Can read only,73
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,Can't read & write,16927
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,Literacy not stated,121
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,Population aged 5 years & above,17177
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,Can read & write,2320
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,Can read only,65
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,Can't read & write,14689
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,Literacy not stated,103
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,Population aged 5 years & above,12948
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,Can read & write,1521
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,Can read only,81
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,Can't read & write,11258
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,Literacy not stated,88
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,Population aged 5 years & above,11120
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,Can read & write,1010
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,Can read only,65
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,Can't read & write,9978
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,Literacy not stated,67
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,Population aged 5 years & above,10755
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,Can read & write,772
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,Can read only,52
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,Can't read & write,9872
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,Literacy not stated,59
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,Population aged 5 years & above,7036
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,Can read & write,444
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,Can read only,20
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,Can't read & write,6530
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,Literacy not stated,42
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,70 - 74 Years,Population aged 5 years & above,4569
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,70 - 74 Years,Can read & write,249
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,70 - 74 Years,Can read only,16
