District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Value
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,70 - 74 Years,Reasons not Stated,8
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Agriculture,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Business,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Service,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Study,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Marriage,139
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Dependent,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Conflict,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Others,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female,75+ Years,Reasons not Stated,39
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,00 - 04 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,00 - 04 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,00 - 04 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,00 - 04 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,00 - 04 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,00 - 04 Years,Dependent,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,00 - 04 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,00 - 04 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,00 - 04 Years,Reasons not Stated,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,05 - 09 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,05 - 09 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,05 - 09 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,05 - 09 Years,Study,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,05 - 09 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,05 - 09 Years,Dependent,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,05 - 09 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,05 - 09 Years,Others,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,05 - 09 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,10 - 14 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,10 - 14 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,10 - 14 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,10 - 14 Years,Study,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,10 - 14 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,10 - 14 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,10 - 14 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,10 - 14 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,10 - 14 Years,Reasons not Stated,40
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,15 - 19 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,15 - 19 Years,Business,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,15 - 19 Years,Service,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,15 - 19 Years,Study,33
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,15 - 19 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,15 - 19 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,15 - 19 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,15 - 19 Years,Others,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,15 - 19 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,20 - 24 Years,Agriculture,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,20 - 24 Years,Business,33
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,20 - 24 Years,Service,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,20 - 24 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,20 - 24 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,20 - 24 Years,Dependent,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,20 - 24 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,20 - 24 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,20 - 24 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,25 - 29 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,25 - 29 Years,Business,35
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,25 - 29 Years,Service,35
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,25 - 29 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,25 - 29 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,25 - 29 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,25 - 29 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,25 - 29 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,25 - 29 Years,Reasons not Stated,9
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,30 - 34 Years,Agriculture,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,30 - 34 Years,Business,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,30 - 34 Years,Service,32
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,30 - 34 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,30 - 34 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,30 - 34 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,30 - 34 Years,Conflict,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,30 - 34 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,30 - 34 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,35 - 39 Years,Agriculture,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,35 - 39 Years,Business,31
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,35 - 39 Years,Service,23
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,35 - 39 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,35 - 39 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,35 - 39 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,35 - 39 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,35 - 39 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,35 - 39 Years,Reasons not Stated,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,40 - 44 Years,Agriculture,24
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,40 - 44 Years,Business,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,40 - 44 Years,Service,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,40 - 44 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,40 - 44 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,40 - 44 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,40 - 44 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,40 - 44 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,40 - 44 Years,Reasons not Stated,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,45 - 49 Years,Agriculture,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,45 - 49 Years,Business,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,45 - 49 Years,Service,34
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,45 - 49 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,45 - 49 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,45 - 49 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,45 - 49 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,45 - 49 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,45 - 49 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,50 - 54 Years,Agriculture,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,50 - 54 Years,Business,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,50 - 54 Years,Service,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,50 - 54 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,50 - 54 Years,Marriage,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,50 - 54 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,50 - 54 Years,Conflict,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,50 - 54 Years,Others,23
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,50 - 54 Years,Reasons not Stated,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,55 - 59 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,55 - 59 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,55 - 59 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,55 - 59 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,55 - 59 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,55 - 59 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,55 - 59 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,55 - 59 Years,Others,9
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,55 - 59 Years,Reasons not Stated,9
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,60 - 64 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,60 - 64 Years,Business,17
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,60 - 64 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,60 - 64 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,60 - 64 Years,Marriage,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,60 - 64 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,60 - 64 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,60 - 64 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,60 - 64 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,65 - 69 Years,Agriculture,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,65 - 69 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,65 - 69 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,65 - 69 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,65 - 69 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,65 - 69 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,65 - 69 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,65 - 69 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,65 - 69 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,70 - 74 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,70 - 74 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,70 - 74 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,70 - 74 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,70 - 74 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,70 - 74 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,70 - 74 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,70 - 74 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,70 - 74 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,75+ Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,75+ Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,75+ Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,75+ Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,75+ Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,75+ Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,75+ Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,75+ Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Male,75+ Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,00 - 04 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,00 - 04 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,00 - 04 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,00 - 04 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,00 - 04 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,00 - 04 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,00 - 04 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,00 - 04 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,00 - 04 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Study,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Dependent,25
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Others,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,05 - 09 Years,Reasons not Stated,25
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Study,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Marriage,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Others,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,10 - 14 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Service,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Study,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Marriage,138
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Others,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,15 - 19 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Business,25
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Study,17
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Marriage,352
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Others,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,20 - 24 Years,Reasons not Stated,42
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Business,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Service,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Marriage,319
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,25 - 29 Years,Reasons not Stated,49
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Business,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Marriage,235
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,30 - 34 Years,Reasons not Stated,31
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Business,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Service,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Marriage,168
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,35 - 39 Years,Reasons not Stated,24
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Agriculture,16
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Marriage,147
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,40 - 44 Years,Reasons not Stated,33
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Marriage,144
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,45 - 49 Years,Reasons not Stated,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Marriage,80
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,50 - 54 Years,Reasons not Stated,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Business,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Marriage,95
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,55 - 59 Years,Reasons not Stated,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Agriculture,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Business,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Marriage,115
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,60 - 64 Years,Reasons not Stated,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Agriculture,15
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Business,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Service,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Study,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Marriage,91
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Dependent,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Conflict,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Others,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,65 - 69 Years,Reasons not Stated,8
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female,70 - 74 Years,Agriculture,0
